time [s] ,T [C] ,p-p_amb [bar] ,v_H2 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],H2 MFC sp [slm],CO2 MFC sp [slm]
108.670752,803.973468,0.032494,0.299694,0.0,0.0,0.004801897058498561,0.000384,-0.002148,-0.003677,0.0,0.0,0.3,0.0
109.670121,803.970491,0.03164,0.300623,0.0,0.0,0.004361301541205049,0.000179,-0.002353,-0.002652,0.0,0.0,0.3,0.0
110.666452,803.972943,0.032976,0.299877,0.0,0.0,0.003154787532393587,0.000589,-0.002148,-0.002652,0.0,0.0,0.3,0.0
111.66152,803.94623,0.032848,0.300017,0.0,0.0,0.006872368485675398,-0.000231,-0.002763,-0.003677,0.0,0.0,0.3,0.0
112.662591,803.946094,0.033123,0.300313,0.0,0.0,0.006077008307526214,0.000794,-0.002558,-0.003677,0.0,0.0,0.3,0.0
113.663907,803.930593,0.032588,0.299762,0.0,0.0,0.006440119462932025,0.000794,-0.001943,-0.003677,0.0,0.0,0.3,0.0
114.662817,803.920377,0.032702,0.300298,0.0,0.0,0.007258916412512382,0.000589,-0.002763,-0.003164,0.0,0.0,0.3,0.0
115.670417,803.901693,0.032559,0.29909,0.0,0.0,0.007884130000000008,0.000179,-0.002763,-0.003164,0.0,0.0,0.3,0.0
116.666721,803.904166,0.03232,0.298991,0.0,0.0,0.009523938233909266,0.000179,-0.002148,-0.002652,0.0,0.0,0.3,0.0
117.664848,803.887779,0.032142,0.299539,0.0,0.0,0.007425366076981521,-0.000231,-0.002148,-0.002652,0.0,0.0,0.3,0.0
118.657451,803.860612,0.032418,0.300054,0.0,0.0,0.008323752770222018,-2.579813e-05,-0.002148,-0.003677,0.0,0.0,0.3,0.0
119.668977,803.836547,0.031985,0.298963,0.0,0.0,0.005818796935789775,-2.579813e-05,-0.002558,-0.003164,0.0,0.0,0.3,0.0
120.664536,803.828897,0.033075,0.300934,0.0,0.0,0.006853929494637074,0.000589,-0.001943,-0.003677,0.0,0.0,0.3,0.0
121.66603,803.802987,0.032671,0.299652,0.0,0.0,0.008107474854046203,0.000794,-0.002148,-0.003677,0.0,0.0,0.3,0.0
122.667027,803.774691,0.032188,0.299711,0.0,0.0,0.011897294090007112,0.000589,-0.002148,-0.003164,0.0,0.0,0.3,0.0
123.66657,803.775253,0.032174,0.299401,0.0,0.0,0.010135894856897861,0.000179,-0.002558,-0.003677,0.0,0.0,0.3,0.0
124.662481,803.74165,0.031909,0.299601,0.0,0.0,0.008545883934983118,0.000589,-0.002148,-0.001627,0.0,0.0,0.3,0.0
125.666264,803.717732,0.033027,0.30037,0.0,0.0,0.008470473547196513,0.000794,-0.002148,-0.003677,0.0,0.0,0.3,0.0
126.657882,803.688563,0.032485,0.299109,0.0,0.0,0.009519774157157311,-2.579813e-05,-0.002558,-0.003164,0.0,0.0,0.3,0.0
127.667228,803.660605,0.032728,0.299631,0.0,0.0,0.011571030000000008,0.000179,-0.002558,-0.003677,0.0,0.0,0.3,0.0
128.665142,803.63498,0.032652,0.299599,0.0,0.0,0.010736697019315811,-2.579813e-05,-0.002968,-0.004189,0.0,0.0,0.3,0.0
129.664249,803.607025,0.031977,0.301136,0.0,0.0,0.009337344445900035,-0.000846,-0.002558,-0.007776,0.0,0.0,0.3,0.0
130.668626,803.582029,0.032452,0.299549,0.0,0.0,0.00991981763971016,0.000589,-0.002558,-0.003677,0.0,0.0,0.3,0.0
